particle concentration [ppm],q [1/A],mean intensity [a.u.],standard deviation of intensity [a.u.],background-subtracted intensity [a.u.],standard deviation of background-subtracted intensity [a.u.]
0.01,0.03339534278738179,29.547176079734214,0.2717804946201097,-0.20863787375415654,0.4380831727652229
0.01,0.03357488560144383,29.49795918367347,0.2060685589953885,-0.362585034013609,0.6046853788728189
0.01,0.033754428382697196,29.442424242424245,0.2519958536081227,-0.3333333333333286,0.38774197924001347
0.01,0.033933971130966446,29.358361774744033,0.306042689324291,-0.41501706484640977,0.40977013758409236
0.01,0.03411351384607612,29.331772575250834,0.3133220611034714,-0.5555183946488356,0.41086748937359135
0.01,0.0342930565278508,29.299025974025973,0.2960798648829431,-0.6649350649350687,0.36383314480826684
0.01,0.03447259917611507,29.24406779661017,0.3034987021775261,-0.843389830508471,0.36168967321017265
0.01,0.03465214179069346,29.245686900958464,0.32147767537268007,-0.8670926517571935,0.40591554100672866
0.01,0.03483168437141055,29.281,0.2830117783181596,-0.8576666666666668,0.4067383816553377
0.01,0.035011226918090915,29.333546325878594,0.17833773092900593,-0.6977635782747598,0.3457660259169947
0.01,0.035190769430559106,29.322683706070286,0.2434370620102175,-0.5543130990415364,0.36585654852167726
0.01,0.03537031190863969,29.23680781758958,0.31158884504513307,-0.5723127035830586,0.4128675738342978
0.01,0.035549854352157254,29.261708860759494,0.2949973113702154,-0.47468354430379733,0.367628640310603
0.01,0.035729396760936324,29.17313915857605,0.23647304774484243,-0.5129449838187732,0.3159651854042889
0.01,0.035908939134801504,29.115999999999996,0.20311444874732573,-0.4993846153846171,0.3371528545592419
0.01,0.03608848147357734,29.086129032258064,0.21262958954896904,-0.5403225806451601,0.3573338956878547
0.01,0.0362680237770884,29.154340836012864,0.1689801625759044,-0.5305466237942085,0.33998559197114064
0.01,0.036447566045159266,29.196996996997,0.234011598205289,-0.4369369369369345,0.2931541621500427
0.01,0.03662710827761448,29.24213836477988,0.3398234905745126,-0.3704402515723224,0.4113101762332377
0.01,0.03680665047427863,29.21993957703928,0.3288108488600259,-0.34894259818730333,0.4252052014173658
0.01,0.03698619263497627,29.216403785488968,0.26626623931082977,-0.30757097791797605,0.42553708410519353
0.01,0.03716573475953198,29.18593272171254,0.2716684356516739,-0.32140672782874447,0.4170793063773542
0.01,0.037345276847770316,29.13765060240964,0.28897160872952204,-0.36506024096386014,0.4303509641995722
0.01,0.037524818899515845,29.144954128440368,0.2102819538768097,-0.32721712538225844,0.3699380681487594
0.01,0.03770436091459316,29.129483282674773,0.19907399193307526,-0.3407294832826757,0.3433742516569959
0.01,0.03788390289282678,29.182840236686395,0.19490193731484604,-0.31272189349112267,0.3049865384364326
0.01,0.03806344483404133,29.185074626865667,0.3033017975496842,-0.30059701492537627,0.3927252260058384
0.01,0.03824298673806135,29.248961424332343,0.2817192929543709,-0.09584569732938064,0.3928457273529752
0.01,0.038422528604711396,29.17477744807121,0.28264293557626685,-0.17062314540060086,0.362184740418455
0.01,0.03860207043381606,29.08373493975904,0.2872578217844678,-0.32469879518071565,0.3564590741772056
0.01,0.038781612225199914,29.049279538904898,0.32264419767447566,-0.4198847262247867,0.3859869896761109
0.01,0.038961153978687504,28.95884057971014,0.22509555953488405,-0.5631884057971099,0.33460689284110207
0.01,0.039140695694103424,28.899999999999995,0.17948407414710804,-0.5408823529411784,0.388890823580383
0.01,0.03932023737127223,28.95244956772334,0.13800544642587673,-0.4187319884726257,0.40911645757638665
0.01,0.03949977901001849,28.99337175792507,0.16090423960496955,-0.3317002881844431,0.35430480586134766
0.01,0.0396793206101668,29.06114285714286,0.25680040689145417,-0.2902857142857158,0.3465826167075254
0.01,0.03985886217154169,28.956022408963587,0.31181402988758977,-0.5235294117647022,0.3867937595054388
0.01,0.04003840369396776,28.901739130434787,0.223069608887684,-0.6127536231884072,0.34531387449237927
0.01,0.04021794517726957,28.87576601671309,0.3233722959108018,-0.6114206128133723,0.4381743096778091
0.01,0.0403974866212717,28.804857142857145,0.3089232121744245,-0.6482857142857128,0.43869425920676036
0.01,0.040577028025798705,28.74565826330532,0.2948950643284328,-0.6495798319327726,0.4257504971068829
0.01,0.04075656939067518,28.82873239436619,0.22322872858408316,-0.598591549295783,0.38330535017149425
0.01,0.04093611071572567,28.92197802197802,0.27067118604560425,-0.6054945054945122,0.34352569363250024
0.01,0.041115652000774765,28.976800000000004,0.31290137601311113,-0.6311999999999927,0.380306402785921
0.01,0.04129519324564705,28.972079772079773,0.2972120409419298,-0.6270655270655254,0.3704774116631958
0.01,0.04147473445016706,28.879224376731305,0.22707315878925557,-0.669252077562323,0.35427879263454315
0.01,0.04165427561415941,28.790384615384614,0.1996368291254621,-0.6906593406593444,0.3630045177654069
0.01,0.04183381673744864,28.781571815718156,0.22885597217405637,-0.6555555555555586,0.3843258925675608
0.01,0.042013357819859334,28.745910290237468,0.2271829098916207,-0.665699208443268,0.3693008742668548
0.01,0.04219289886121608,28.724585635359112,0.21321976697104794,-0.6320441988950343,0.39522751192014877
0.01,0.042372439861343425,28.682210242587605,0.20370814990636896,-0.6671159029649552,0.3830143154674917
0.01,0.04255198082006596,28.65774278215223,0.24647667762439912,-0.6973753280839965,0.358442651953958
0.01,0.042731521737208275,28.690384615384612,0.21713744181767566,-0.7711538461538474,0.30754767499486785
0.01,0.04291106261259491,28.76233766233766,0.16776586983199326,-0.7516883116883157,0.24736411058251065
0.01,0.043090603446050466,28.83024523160763,0.20712766651085476,-0.6923705722070856,0.2690653949707924
0.01,0.0432701442373995,28.928244274809163,0.21308757672148368,-0.5231552162849873,0.31151939231026227
0.01,0.04344968498646659,28.91958762886598,0.18834475978506293,-0.4425257731958716,0.2641848125001349
0.01,0.043629225693076326,28.851187335092344,0.1971673731204331,-0.4630606860158437,0.26704832083542107
0.01,0.043808766357053275,28.838046272493575,0.1851970555717696,-0.49845758354755887,0.30743276565731514
0.01,0.043988306978222015,28.84866310160428,0.22089251417053352,-0.5497326203208495,0.31762905294748073
0.01,0.044167847556407104,28.83308641975309,0.20315211515699977,-0.6098765432098716,0.2972646726857891
0.01,0.04434738809143315,28.796899224806204,0.16422484635065104,-0.6860465116279073,0.257768354472772
0.01,0.0445269285831247,28.793211488250655,0.20967146670282424,-0.684595300261094,0.2865237558658746
0.01,0.04470646903130635,28.836989795918367,0.2211822962717847,-0.5670918367347006,0.3100065034377256
0.01,0.04488600943580268,28.855012853470434,0.176186153417445,-0.46092544987146766,0.26217210763566934
0.01,0.04506554979643826,28.89725685785536,0.1955493881014074,-0.39177057356608813,0.26781521478845044
0.01,0.04524509011303765,28.84823232323232,0.25173221435541193,-0.4204545454545432,0.32610906180657967
0.01,0.045424630385425456,28.85137844611529,0.3166338117566144,-0.42581453634085165,0.37794826919850805
0.01,0.04560417061342625,28.831604938271603,0.2745514694436175,-0.5644444444444439,0.38668747874590315
0.01,0.04578371079686459,28.86511056511057,0.3194999874136306,-0.52850122850122,0.43409226066649853
0.01,0.04596325093556509,28.804999999999996,0.3076300537987716,-0.5577500000000022,0.4334735430222187
0.01,0.04614279102935229,28.73558897243107,0.26332552245691776,-0.5561403508772003,0.3424414700191965
0.01,0.04632233107805078,28.736626506024102,0.21738105184446624,-0.4650602409638509,0.27310699228436386
0.01,0.04650187108148516,28.753694581280786,0.18202620358138746,-0.36256157635468256,0.2686034843118965
0.01,0.046681411039479995,28.871046228710462,0.1575094611454901,-0.17274939172749626,0.26856508967619397
0.01,0.04686095095185987,28.899756690997567,0.18249083513503486,-0.1243309002433115,0.2632784420197674
0.01,0.047040490818449354,28.88349514563107,0.18671659793422657,-0.16092233009709034,0.27663099572352334
0.01,0.047220030639073055,28.79373493975904,0.20013988430711144,-0.23903614457830713,0.29564487726517036
0.01,0.047399570413555504,28.731143552311437,0.24469011905137855,-0.3094890510948858,0.3313727483767173
0.01,0.04757911014172133,28.648243559718974,0.27179557441563346,-0.41967213114753577,0.3496571038552299
0.01,0.0477586498233951,28.584449760765544,0.2603197321564584,-0.5,0.366382072919189
0.01,0.047938189458401365,28.5652278177458,0.2699201362695111,-0.5076738609112752,0.37474771881453206
0.01,0.048117729046564764,28.643822843822846,0.3100352277008658,-0.5258741258741217,0.44906939889055236
0.01,0.04829726858770982,28.71142857142857,0.28103065899020196,-0.5050000000000026,0.416578562113544
0.01,0.04847680808166117,28.764302600472814,0.25680343011974593,-0.4978723404255341,0.31136376240818864
0.01,0.04865634752824335,28.81986143187067,0.29394013366715455,-0.387297921478055,0.3149628652626991
0.01,0.04883588692728097,28.810392609699772,0.27044747670178315,-0.34988452655889546,0.32842668592238766
0.01,0.04901542627859861,28.755841121495326,0.2252226167463263,-0.4700934579439213,0.32566154443454737
0.01,0.049194965582020835,28.72434988179669,0.23975221333207572,-0.49929078014184114,0.30852902493140916
0.01,0.049374504837372254,28.69164785553047,0.3126898935913441,-0.5024830699774299,0.35002283831619047
0.01,0.04955404404447743,28.663888888888884,0.3319944819977639,-0.5902777777777857,0.36493200552369065
0.01,0.04973358320316096,28.720408163265308,0.2998638804177655,-0.6138321995464828,0.36021498395046714
0.01,0.04991312231324743,28.737701149425288,0.2479274907959489,-0.6059770114942538,0.3008240762493236
0.01,0.05009266137456141,28.701369863013696,0.18548819756855017,-0.6331050228310531,0.24301730644159544
0.01,0.05027220038692751,28.643176733780763,0.1690341290164338,-0.6407158836689,0.2696537428807096
0.01,0.050451739350170284,28.521052631578947,0.25533502348037956,-0.7512585812356924,0.3607282037987075
0.01,0.05063127826411433,28.431910112359553,0.22285927008056436,-0.8191011235955052,0.30298243974339084
0.01,0.050810817128584235,28.411036036036034,0.2083674186874727,-0.7873873873873904,0.27835086163894107
0.01,0.05099035594340459,28.43252747252747,0.2164244913118515,-0.6228571428571463,0.342976310651195
0.01,0.051169894708399985,28.548115299334814,0.15942581620283924,-0.499334811529927,0.33210459153342303
0.01,0.051349433423395,28.629638009049778,0.10746987371022368,-0.40067873303166834,0.29723418436774535
0.01,0.051528972088214206,28.681098901098903,0.14010691658076957,-0.36637362637362614,0.2669522783167255
0.01,0.05170851070268221,28.69801324503311,0.11811206654132761,-0.3019867549668902,0.227074537727598
0.01,0.051888049266623604,28.658387799564274,0.16848101820052971,-0.35751633986927445,0.2663675576270343
0.01,0.05206758777986296,28.614377682403436,0.19857857075938315,-0.38712446351931007,0.29248084716368644
0.01,0.05224712624222488,28.595671981776764,0.22933021720790892,-0.36765375854213644,0.3058907471387461
0.01,0.05242666465353394,28.615723270440252,0.21434774658743297,-0.36498951781970845,0.25890238405775273
0.01,0.05260620301361472,28.594347826086953,0.27771549816484964,-0.41500000000000625,0.33087392158482903
0.01,0.05278574132229184,28.567818574514042,0.25719080625622304,-0.4019438444924326,0.3556907563434447
0.01,0.052965279579389866,28.545119305856833,0.2601120950727019,-0.46724511930585777,0.35657818145778347
0.01,0.05314481778473338,28.523890063424943,0.25731184825024167,-0.49069767441860535,0.32562978416450267
0.01,0.053324355938147,28.5259493670886,0.15754013699533082,-0.47827004219409375,0.2579747836139802
0.01,0.053503894039455296,28.518954248366015,0.17398338701296312,-0.4043572984749453,0.24195682559739498
0.01,0.053683432088482856,28.558422174840086,0.17850557293769131,-0.3648187633262232,0.27228311958021456
0.01,0.05386297008505428,28.566525423728812,0.1745952968079287,-0.3536016949152554,0.2802930870808884
0.01,0.05404250802899417,28.566807610993664,0.2184628088812372,-0.3469344608879439,0.2854752886317898
0.01,0.05422204592012708,28.546216768916157,0.2511051763257418,-0.40756646216769354,0.32307298348622054
0.01,0.054401583758277645,28.535897435897436,0.29782952389743544,-0.4044871794871838,0.37608810408578897
0.01,0.05458112154327043,28.5978947368421,0.2611561764093158,-0.3646315789473782,0.365460344165881
0.01,0.054760659274930026,28.605091649694504,0.20448805578845822,-0.3969450101832983,0.3365008994743763
0.01,0.054940196953081034,28.652842105263158,0.1521610169174921,-0.3797894736842089,0.3053425668044716
0.01,0.055119734577548055,28.634979423868316,0.14778820012774663,-0.3555555555555543,0.2556403641831386
0.01,0.05529927214815566,28.552000000000003,0.16526999650586047,-0.3463157894736746,0.26862836163763537
0.01,0.055478809664728464,28.54891518737673,0.1673254721979471,-0.3142011834319476,0.30719279993076876
0.01,0.05565834712709105,28.498340248962656,0.1574271890319647,-0.35497925311203105,0.2792115689263277
0.01,0.055837884535068015,28.541547861507134,0.1802977816852339,-0.31975560081465915,0.28804721930731
0.01,0.056017421888483944,28.596288659793817,0.16364640743990821,-0.2589690721649447,0.2799110132952862
0.01,0.05619695918716345,28.624340770791076,0.14390419320230985,-0.2188640973630811,0.2580068282453259
0.01,0.056376496430931095,28.608464566929136,0.17324948421504288,-0.12342519685039122,0.2737144380355727
0.01,0.056556033619611513,28.51313131313131,0.2600401027050747,-0.1717171717171766,0.394508783019581
0.01,0.05673557075302929,28.41622718052738,0.25112807055141073,-0.1918864097363162,0.35845016275532465
0.01,0.05691510783100901,28.3548,0.19411790231697146,-0.2830000000000048,0.29923589356823166
0.01,0.05709464485337526,28.267524752475243,0.15245325802660584,-0.34970297029703445,0.28713212698591867
0.01,0.057274181819952655,28.29138276553106,0.16775881349737362,-0.3547094188376789,0.26837012128371784
0.01,0.05745371873056579,28.355220883534134,0.14844899541703133,-0.2827309236947748,0.243158513079817
0.01,0.05763325558503925,28.448712871287125,0.19796078328447547,-0.175841584158416,0.2735705019331129
0.01,0.057812792383197656,28.49106796116505,0.2166566579999918,-0.1533980582524208,0.3178954501124658
0.01,0.05799232912486557,28.503522504892366,0.2414575431999115,-0.10606653620352802,0.3065260238298793
0.01,0.058171865809867614,28.463399999999996,0.22123119129111316,-0.07599999999999696,0.35801687111164376
0.01,0.05835140243802839,28.47659574468085,0.27935108927460206,-0.012379110251451664,0.42828806739990666
0.01,0.058530939009172486,28.474468085106384,0.28870187443564765,-0.0752417794970981,0.40271225032386976
0.01,0.05871047552312451,28.41973180076628,0.30256247943715986,-0.16532567049808833,0.37113134160034195
0.01,0.05889001197970903,28.445681381957776,0.3162910189907964,-0.1422264875239847,0.3629373804567639
0.01,0.0590695483787507,28.391944990176817,0.2656450882762136,-0.169351669941058,0.3537462168250568
0.01,0.059249084720074056,28.408604206500957,0.24373755754555107,-0.1286806883365159,0.31542157024461337
0.01,0.05942862100350377,28.388715953307393,0.27140851836177976,-0.06770428015564178,0.33961204513581045
0.01,0.05960815722886439,28.418375241779493,0.3151309704797798,-0.13539651837524502,0.373432897044659
0.01,0.05978769339598053,28.456192236598888,0.34578941159533977,-0.21090573012939018,0.38211834828413915
0.01,0.05996722950467678,28.509423076923078,0.3462259006203224,-0.1940384615384545,0.3957132071437122
0.01,0.06014676555477777,28.544067796610165,0.3531898961888805,-0.06685499058381339,0.42353178093245997
0.01,0.06032630154610808,28.58929254302103,0.3519970024657073,0.016252390057360344,0.39346341215995245
0.01,0.06050583747849232,28.553371868978804,0.3181476378134824,0.0181117533718691,0.3424143103989923
0.01,0.0606853733517551,28.546739130434787,0.23793867500756763,-0.04637681159419316,0.25753963688436715
0.01,0.060864909165721,28.461393596986817,0.19628014526518758,-0.18079096045198284,0.2307517517848932
0.01,0.06104444492021463,28.42623853211009,0.22979781644901037,-0.2603669724770654,0.2890940255519124
0.01,0.06122398061506063,28.363909774436088,0.2850732321641785,-0.3671052631578995,0.3550499121306327
0.01,0.06140351625008354,28.29470699432892,0.22239567469130386,-0.4117202268431015,0.32525660697085
0.01,0.061583051825108,28.24236983842011,0.1530672004810444,-0.379892280071811,0.26582703969477867
0.01,0.061762587339958645,28.21780303030303,0.1968385344179989,-0.3240530303030269,0.3105141794076118
0.01,0.06194212279446003,28.240900900900897,0.2526818092892465,-0.2681081081081125,0.3451993633228074
0.01,0.06212165818843676,28.223933209647498,0.19903880951260924,-0.33172541743969575,0.29551452311519033
0.01,0.06230119352171348,28.25245901639344,0.1718764318492475,-0.32950819672131004,0.2750750294811519
0.01,0.06248072879411476,28.298534798534796,0.20004662071218396,-0.28717948717948616,0.2863602165995634
0.01,0.06266026400546522,28.31855287569573,0.18190723274577647,-0.2421150278293176,0.28544411726028784
0.01,0.06283979915558947,28.352244165170553,0.17837291123226873,-0.25798922800718316,0.2678624116152011
0.01,0.06301933424431212,28.359318996415773,0.12592140588390743,-0.22634408602150202,0.1947115091123115
0.01,0.06319886927145776,28.360861759425497,0.16235799085994265,-0.11777378815080297,0.21682112563197942
0.01,0.06337840423685101,28.329874776386408,0.1527862143399069,-0.09803220035777827,0.2276965353691605
0.01,0.06355793914031649,28.297074954296157,0.10968083453788241,-0.06215722120658285,0.17921407206525705
0.01,0.06373747398167877,28.314035087719297,0.10476196472015269,0.005087719298245474,0.2165077903191355
0.01,0.06391700876076249,28.339201451905627,0.13994246907637173,0.011070780399276003,0.30306709575069735
0.01,0.06409654347739224,28.312173913043477,0.17126903189272707,-0.0314782608695694,0.3281029392618926
0.01,0.06427607813139267,28.301971326164875,0.2232995765560622,-0.034587813620067465,0.33432047343012594
0.01,0.06445561272258835,28.30341113105925,0.27902603632273204,-0.12854578096947833,0.3768454756661845
0.01,0.0646351472508039,28.285146804835925,0.2761446318982315,-0.21623488773747823,0.35216096988906886
0.01,0.06481468171586394,28.24623655913979,0.19849836447342548,-0.2948028673835097,0.30169722624749146
0.01,0.06499421611759303,28.19445407279029,0.165865763166336,-0.31126516464471976,0.2607113501659234
0.01,0.06517375045581586,28.132798573975048,0.19149272256163163,-0.34099821746879755,0.24425757697948777
0.01,0.065353284730357,28.070085470085466,0.1551869399773125,-0.32170940170940554,0.2208779855948234
0.01,0.06553281894104104,28.0083044982699,0.18887282633760627,-0.3550173010380533,0.2637495445917535
0.01,0.06571235308769265,28.035181975736567,0.1717486844248072,-0.35892547660312246,0.254439538963419
0.01,0.0658918871701364,28.070680628272253,0.19404913166066112,-0.37137870855148236,0.29771845159107535
0.01,0.0660714211881969,28.116379310344833,0.18020045978606303,-0.38431034482757553,0.29231277736297506
0.01,0.06625095514169878,28.133446519524618,0.20594332478766703,-0.3322580645161288,0.3398905423096135
0.01,0.06643048903046667,28.124784853700515,0.21826347669136945,-0.3065404475043074,0.3398703185285382
0.01,0.06661002285432516,28.157167530224523,0.2077397873459049,-0.27547495682210865,0.3160756247315526
0.01,0.06678955661309885,28.2486301369863,0.2658335125054475,-0.18236301369863384,0.29968771863646887
0.01,0.06696909030661238,28.225724020442932,0.21141698935440292,-0.23952299829642243,0.23372773054523577
0.01,0.06714862393469034,28.262562396006654,0.14646384233246065,-0.18286189683860243,0.215223001602017
0.01,0.0673281574971574,28.228767123287675,0.1172743958332313,-0.1371575342465725,0.19932455668665733
0.01,0.0675076909938381,28.290971039182285,0.14096689597965525,-0.043952299829641106,0.21520034563248683
0.01,0.06768722442455713,28.280199667221304,0.16218515538892575,-0.05540765391014446,0.23247188684796272
0.01,0.06786675778913906,28.290338983050844,0.14291673768317137,-0.08084745762712231,0.24663556279091003
0.01,0.0680462910874085,28.273211314475873,0.15112843503635007,-0.2021630615640575,0.3175769504368007
0.01,0.06822582431919011,28.204615384615387,0.19053051571768284,-0.32666666666666444,0.35883175840803694
0.01,0.06840535748430847,28.168248772504093,0.1852246449829704,-0.30900163666121117,0.33332645803530453
0.01,0.06858489058258821,28.133663366336627,0.16133517455220406,-0.2719471947194805,0.249860050798285
0.01,0.06876442361385397,28.099001663893517,0.08677886620867944,-0.22479201331114496,0.21274353994287282
0.01,0.06894395657793032,28.161322314049592,0.10350644973876409,-0.12330578512396428,0.22200630024759016
0.01,0.06912348947464192,28.176490066225163,0.12025430635669603,-0.09470198675496988,0.2107831127835146
0.01,0.06930302230381337,28.228200972447326,0.09610570092791812,-0.07341977309562253,0.19930590716734103
0.01,0.06948255506526929,28.18718801996672,0.1923179484165621,-0.12728785357737848,0.2423342515270508
0.01,0.06966208775883433,28.20734094616639,0.15863868521354227,-0.1078303425774898,0.23809609031557358
0.01,0.06984162038433307,28.23538961038961,0.15985603185108435,-0.07889610389610624,0.26590611767500205
0.01,0.07002115294159017,28.23021346469622,0.1730223056338651,-0.08686371100164791,0.31202769588493096
0.01,0.07020068543043022,28.221187800963083,0.15387357289634895,-0.12407704654895468,0.30766596842450117
0.01,0.07038021785067781,28.22590759075907,0.15138310230972307,-0.19059405940594232,0.270843962425742
0.01,0.07055975020215764,28.2239165329053,0.14343535481776828,-0.1746388443017679,0.2607299950470023
0.01,0.07073928248469431,28.218957345971564,0.12614353431924194,-0.2236966824644533,0.22930205391253455
0.01,0.07091881469811243,28.204255319148935,0.12295846930695287,-0.23764320785597803,0.23943721443772487
0.01,0.0710983468422366,28.17213375796178,0.11361317113613956,-0.2528662420382197,0.179587763441197
0.01,0.07127787891689147,28.164484451718494,0.1253286079544686,-0.20801963993453754,0.20886702053770922
0.01,0.07145741092190165,28.07767441860465,0.16387596899216342,-0.2009302325581359,0.24014648094860774
0.01,0.0716369428570918,28.137060702875402,0.21702534649363145,-0.16996805111820734,0.2788321155300684
0.01,0.07181647472228651,28.136000000000003,0.2557698965865055,-0.17295999999999268,0.286705937155468
0.01,0.07199600651731043,28.133697347893918,0.2445668883500611,-0.13120124804991562,0.27154305641046594
0.01,0.07217553824198816,28.132371794871794,0.2680311338104893,-0.09487179487179631,0.3012027650720714
0.01,0.07235506989614432,28.125505443234836,0.25936225714266986,-0.11368584758943001,0.3119573234767592
0.01,0.07253460147960356,28.183147853736084,0.18798134160578586,-0.14896661367250275,0.27367097398571205
0.01,0.07271413299219052,28.159399684044235,0.16054696197444404,-0.20821484992100991,0.2638812358413482
0.01,0.07289366443372979,28.20521472392638,0.17164598256993294,-0.15046012269938558,0.2647687530023779
0.01,0.07307319580404602,28.20824088748019,0.176997545413901,-0.13898573692551253,0.28129809602082045
0.01,0.07325272710296384,28.183256528417825,0.12887498644466858,-0.13993855606758743,0.18038039522494131
0.01,0.07343225833030785,28.195411392405067,0.1655115478272623,-0.11281645569620125,0.2155154485137699
0.01,0.07361178948590272,28.155332302936632,0.17694363434117516,-0.1536321483771239,0.2512860932553622
0.01,0.07379132056957305,28.101679389312977,0.22069408603467244,-0.21618320610686936,0.30915408532051697
0.01,0.07397085158114348,28.063987635239567,0.1783032645814577,-0.2593508500772792,0.2632942836488122
0.01,0.07415038252043864,28.085802469135803,0.15145046318291921,-0.1814814814814767,0.2267562996884452
0.01,0.07432991338728318,28.154404945904172,0.13006979030623084,-0.09119010819165396,0.2192794701327739
0.01,0.07450944418150168,28.18181818181818,0.1220237823570994,-0.07645305514158451,0.21441564127022755
0.01,0.0746889749029188,28.146913580246917,0.1775413165072681,-0.14506172839505638,0.2725979672154666
0.01,0.0748685055513592,28.16973886328725,0.1652519826567123,-0.15944700460829608,0.225939436476711
0.01,0.07504803612664747,28.174114021571647,0.2094296291393214,-0.14483821263482355,0.25760573779104223
0.01,0.07522756662860826,28.178059701492536,0.18470720630403262,-0.22835820895522474,0.2339231214140031
0.01,0.07540709705706622,28.15518796992481,0.22417900667514742,-0.25383458646617285,0.27148817374021506
0.01,0.07558662741184592,28.12171945701357,0.20614384578420106,-0.2499245852187144,0.2709507316959525
0.01,0.07576615769277208,28.155007473841557,0.17308881342175483,-0.15426008968609395,0.22516341619946864
0.01,0.07594568789966928,28.165105740181268,0.16121023984811955,-0.07749244712990944,0.19936858965209828
0.01,0.07612521803236218,28.23124065769806,0.1644843619845591,-0.0192825112107613,0.21229104551748595
0.01,0.07630474809067538,28.200891530460627,0.15260080356236722,-0.02897473997028399,0.19438391237785563
0.01,0.07648427807443355,28.1039156626506,0.13650760587853147,-0.10000000000000497,0.19659493419772853
0.01,0.07666380798346129,28.083505154639177,0.13979384236091302,-0.06656848306332463,0.19602295548813123
0.01,0.07684333781758328,28.131111111111107,0.1452460190018807,-0.02903703703703897,0.1912382006374236
0.01,0.07702286757662413,28.11281669150522,0.15929772573205503,-0.05976154992547933,0.19855851898694407
0.01,0.0772023972604085,28.131231231231226,0.19945140246041698,-0.11741741741742118,0.256047525101279
0.01,0.077381926868761,28.113710879284646,0.20415117314838202,-0.1719821162444113,0.2724992328010615
0.01,0.07756145640150626,28.124821683309563,0.19510499314847657,-0.17018544935805835,0.26216569801024026
0.01,0.07774098585846896,28.122781065088752,0.1904116820536067,-0.16642011834320058,0.25466847434838624
0.01,0.0779205152394737,28.124602026049207,0.18136027572583127,-0.10144717800289271,0.26689215186396226
0.01,0.07810004454434515,28.058370370370376,0.16250872720975612,-0.14459259259258417,0.2386244991137541
0.01,0.07827957377290792,28.01182481751825,0.16537826548934378,-0.20481751824817707,0.22199061639646486
0.01,0.07845910292498669,27.985201149425286,0.1766248786758633,-0.25790229885057414,0.26782615077831007
0.01,0.07863863200040608,28.045705967976716,0.175868298779078,-0.2786026200873266,0.2886929327708523
0.01,0.07881816099899065,28.112268188302426,0.21652133342399404,-0.22425106990014498,0.29049105693842414
0.01,0.07899768992056518,28.11391304347826,0.18022856500528106,-0.15333333333333599,0.27700835256218714
0.01,0.07917721876495425,28.112554112554108,0.17700634710624724,-0.1601731601731622,0.2393321319867586
0.01,0.07935674753198249,28.108225108225106,0.20649143929086453,-0.17128427128427504,0.24298280494647487
0.01,0.07953627622147458,28.12947214076246,0.20124124635081594,-0.1661290322580662,0.23103893916197393
0.01,0.07971580483325512,28.12747559274756,0.17693594950380195,-0.20027894002788926,0.22811018973219901
0.01,0.07989533336714875,28.10157819225251,0.23282269266846975,-0.1934002869440441,0.2816666783497926
0.01,0.08007486182298014,28.05615275813296,0.2910305809311828,-0.22093352192361948,0.311819120342573
0.01,0.08025439020057394,28.031623931623933,0.22932243171672095,-0.24985754985755193,0.2544623701045342
0.01,0.08043391849975479,28.02957540263543,0.1707827062770553,-0.2505124450951719,0.23740735197365798
0.01,0.08061344672034731,28.070151306740023,0.14150441400866334,-0.16121045392022282,0.21775401618824086
0.01,0.0807929748621762,28.139635854341737,0.1341032574903126,-0.10140056022408928,0.24717527124788252
0.01,0.08097250292506604,28.10364656381487,0.18501255150627174,-0.13590462833099437,0.29173808499478726
0.01,0.0811520309088415,28.122489391796325,0.19847916006736288,-0.1072135785007049,0.2562225327639361
0.01,0.08133155881332725,28.128772919605076,0.15073087424739315,-0.08533145275035636,0.2000682722086536
0.01,0.08151108663834794,28.156249999999993,0.13450333019618577,-0.045000000000001705,0.1821581654033652
0.01,0.08169061438372817,28.11900709219858,0.1507053983669596,-0.06595744680851112,0.21803836205572075
0.01,0.08187014204929265,28.050342935528118,0.16217687624694616,-0.1348422496570656,0.21508028347411506
0.01,0.08204966963486597,28.033287292817683,0.16379194764071456,-0.13411602209944817,0.21190406790378205
0.01,0.08222919714027281,28.058970792767735,0.1512381654263226,-0.17329624478442085,0.19073845534280087
0.01,0.08240872456533782,28.081189488243428,0.14078842182806864,-0.22337482710926793,0.2269657285932752
0.01,0.08258825190988565,28.17704225352113,0.15711398601644277,-0.13549295774647163,0.2209171878514618
0.01,0.08276777917374095,28.168027210884354,0.16593090407374061,-0.11088435374149697,0.2559951712371612
0.01,0.08294730635672835,28.180721220527044,0.20360407131085567,-0.09708737864077577,0.2832441734573153
0.01,0.08312683345867254,28.165264586160113,0.21489367665046674,-0.12523744911804258,0.2781058632734242
0.01,0.08330636047939813,28.121917808219177,0.19051933448793737,-0.1432876712328799,0.23738283398445645
0.01,0.08348588741872982,28.08084815321477,0.14562042703839828,-0.11915184678522905,0.19596962484477023
0.01,0.08366541427649223,28.078061911170927,0.1463489880334676,-0.11641991924629735,0.22425232389378702
0.01,0.08384494105251003,28.05734072022161,0.16640477373503237,-0.16675900277007827,0.22053323827870866
0.01,0.08402446774660784,28.036535859269282,0.16292421742039878,-0.23707713125846297,0.2308271199476141
0.01,0.08420399435861034,28.060757780784844,0.13269232032354422,-0.2690121786197608,0.20732775118017338
0.01,0.0843835208883422,28.064658634538155,0.1281244792420093,-0.2694779116465824,0.22932961624611792
